project;bugtype;count;version
cache2k-benchmark;JMH_STATE_FINAL_PRIMITIVE;1;9592a3f9144e2ad2f398871f27045833ffd6cd04
cache2k-benchmark;JMH_LOOP_INSIDE_BENCHMARK;5;9592a3f9144e2ad2f398871f27045833ffd6cd04
cache2k-benchmark;JMH_UNSINKED_VARIABLE;3;9592a3f9144e2ad2f398871f27045833ffd6cd04
cache2k-benchmark;JMH_BENCHMARKMODE_SINGLESHOT;1;9592a3f9144e2ad2f398871f27045833ffd6cd04
silverflash;JMH_DEAD_STORE_VARIABLE;111;65b0d9fb4c24f5086420f45f8fc3a66ec8fd25a4
silverflash;JMH_BENCHMARK_METHOD_FOUND;6;65b0d9fb4c24f5086420f45f8fc3a66ec8fd25a4
silverflash;JMH_LOOP_INSIDE_BENCHMARK;6;65b0d9fb4c24f5086420f45f8fc3a66ec8fd25a4
silverflash;JMH_STATE_FINAL_PRIMITIVE;3;65b0d9fb4c24f5086420f45f8fc3a66ec8fd25a4
silverflash;JMH_UNSINKED_VARIABLE;3;65b0d9fb4c24f5086420f45f8fc3a66ec8fd25a4
rest-schemagen;JMH_BENCHMARK_METHOD_FOUND;2;6bc0e3f8a539a2e43ef3d2c41b66c8185cdf71d8
rest-schemagen;JMH_DEAD_STORE_VARIABLE;6;6bc0e3f8a539a2e43ef3d2c41b66c8185cdf71d8
rest-schemagen;JMH_UNSINKED_VARIABLE;2;6bc0e3f8a539a2e43ef3d2c41b66c8185cdf71d8
sulky;JMH_DEAD_STORE_VARIABLE;16;0ced4963f7b7396657ecaf2cd777730378f1481a
sulky;JMH_BENCHMARK_METHOD_FOUND;6;0ced4963f7b7396657ecaf2cd777730378f1481a
jvptree;JMH_BENCHMARK_METHOD_FOUND;8;db16105cb368964cdbd317569621df67b12ef0ac
jvptree;JMH_DEAD_STORE_VARIABLE;1;db16105cb368964cdbd317569621df67b12ef0ac
compactmap;JMH_BENCHMARK_METHOD_FOUND;9;655d7a8bc1e46c49f53710dd095a39c72eda2052
compactmap;JMH_LOOP_INSIDE_BENCHMARK;9;655d7a8bc1e46c49f53710dd095a39c72eda2052
compactmap;JMH_UNSINKED_VARIABLE;9;655d7a8bc1e46c49f53710dd095a39c72eda2052
java-final-benchmark;JMH_BENCHMARK_METHOD_FOUND;34;0d5cebc7c77c03105e1f5dd80e4fee54dda8f370
java-final-benchmark;JMH_DEAD_STORE_VARIABLE;23;0d5cebc7c77c03105e1f5dd80e4fee54dda8f370
rut;JMH_BENCHMARK_METHOD_FOUND;5;275fcdfeef0f276df2a54bf329a669746760803a
rut;JMH_LOOP_INSIDE_BENCHMARK;2;275fcdfeef0f276df2a54bf329a669746760803a
cqrs-hotel;JMH_DEAD_STORE_VARIABLE;26;d8ddbf88874e70ddeb3094277ae3160c2b813ba4
cqrs-hotel;JMH_BENCHMARK_METHOD_FOUND;6;d8ddbf88874e70ddeb3094277ae3160c2b813ba4
cqrs-hotel;JMH_UNSINKED_VARIABLE;3;d8ddbf88874e70ddeb3094277ae3160c2b813ba4
parallelism-benchmarks;JMH_DEAD_STORE_VARIABLE;151;f06ad02902040ec63332794781edf84ccde37e6c
parallelism-benchmarks;JMH_BENCHMARK_METHOD_FOUND;5;f06ad02902040ec63332794781edf84ccde37e6c
parallelism-benchmarks;JMH_LOOP_INSIDE_BENCHMARK;12;f06ad02902040ec63332794781edf84ccde37e6c
parallelism-benchmarks;JMH_UNSINKED_VARIABLE;5;f06ad02902040ec63332794781edf84ccde37e6c
moar;JMH_BENCHMARK_METHOD_FOUND;7;081fad611d9f8d711eb464b13c014ed4ddd6f22b
moar;JMH_LOOP_INSIDE_BENCHMARK;11;081fad611d9f8d711eb464b13c014ed4ddd6f22b
moar;JMH_UNSINKED_VARIABLE;6;081fad611d9f8d711eb464b13c014ed4ddd6f22b
moar;JMH_DEAD_STORE_VARIABLE;89;081fad611d9f8d711eb464b13c014ed4ddd6f22b
siv-mode;JMH_BENCHMARK_METHOD_FOUND;3;94ea6477228b5d31130914e102c426119a6bb6c4
SparkJNI;JMH_BENCHMARK_METHOD_FOUND;2;c1819d3d477889169e0c975fe412fb95b824248d
microbenchmarks;JMH_BENCHMARK_METHOD_FOUND;67;575062f825ed294c44592a4880f4ab68e27a7505
microbenchmarks;JMH_LOOP_INSIDE_BENCHMARK;36;575062f825ed294c44592a4880f4ab68e27a7505
microbenchmarks;JMH_UNSAFELOOP_INSIDE_BENCHMARK;17;575062f825ed294c44592a4880f4ab68e27a7505
microbenchmarks;JMH_UNSINKED_VARIABLE;11;575062f825ed294c44592a4880f4ab68e27a7505
microbenchmarks;JMH_STATE_FINAL_PRIMITIVE;5;575062f825ed294c44592a4880f4ab68e27a7505
microbenchmarks;JMH_DEAD_STORE_VARIABLE;2;575062f825ed294c44592a4880f4ab68e27a7505
less-compiler;JMH_BENCHMARK_METHOD_FOUND;1;5ea1cd0433943f5ed2070fb763cc931c1084d3ce
neo4j-jdbc;JMH_BENCHMARK_METHOD_FOUND;3;4599d4dec76b4700d55889ebd159758d95e95948
neo4j-jdbc;JMH_UNSINKED_VARIABLE;3;4599d4dec76b4700d55889ebd159758d95e95948
sandbox-query-benchmark-jooq-hibernate-jdbc;JMH_BENCHMARK_METHOD_FOUND;10;829fd9c849dd2eb03d2d47d13c49c23be3f4567d
westcache;JMH_BENCHMARK_METHOD_FOUND;2;eff76abe6dd7f6bc3a455030f82aa0f4a069adc1
westcache;JMH_DEAD_STORE_VARIABLE;17;eff76abe6dd7f6bc3a455030f82aa0f4a069adc1
PRNG-Performance;JMH_BENCHMARK_METHOD_FOUND;18;7cc86e1b6b268724c5ef8ed0bee7281e77d92f33
test-data-generator;JMH_BENCHMARK_METHOD_FOUND;9;8a544a23879c516d74b5c83dc8d876a68b480e69
test-data-generator;JMH_LOOP_INSIDE_BENCHMARK;1;8a544a23879c516d74b5c83dc8d876a68b480e69
bpm;JMH_BENCHMARK_METHOD_FOUND;3;6f14e6ad9b0451b9029b1c4fd4ab61ab8fa4f3d3
bpm;JMH_LOOP_INSIDE_BENCHMARK;3;6f14e6ad9b0451b9029b1c4fd4ab61ab8fa4f3d3
bpm;JMH_UNSINKED_VARIABLE;3;6f14e6ad9b0451b9029b1c4fd4ab61ab8fa4f3d3
pcg-java;JMH_BENCHMARK_METHOD_FOUND;4;68232b7d6878caa7046ac9ed751cf7f292877480
pcg-java;JMH_DEAD_STORE_VARIABLE;2;68232b7d6878caa7046ac9ed751cf7f292877480
jmh-utils;JMH_BENCHMARK_METHOD_FOUND;2;d4916e2daf3c714bc5fa313229ab0cd6743b9185
spray-cache-spymemcached;JMH_STATE_FINAL_PRIMITIVE;2;21f6d4bb1238d744f82c9b82b122a22f7cb35e33
stringbench;JMH_BENCHMARK_METHOD_FOUND;6;446f564e6e8a22ad4a9275636756819b28e0ff93
stringbench;JMH_LOOP_INSIDE_BENCHMARK;2;446f564e6e8a22ad4a9275636756819b28e0ff93
stringbench;JMH_UNSINKED_VARIABLE;2;446f564e6e8a22ad4a9275636756819b28e0ff93
stringbench;JMH_DEAD_STORE_VARIABLE;74;446f564e6e8a22ad4a9275636756819b28e0ff93
java-eid-exceptions;JMH_BENCHMARK_METHOD_FOUND;9;e4015c4092efaf7701dee50f1edd33c211e64aff
java-eid-exceptions;JMH_LOOP_INSIDE_BENCHMARK;13;e4015c4092efaf7701dee50f1edd33c211e64aff
safepoint-experiments;JMH_DEAD_STORE_VARIABLE;55;a828993eda77e10b8115fb76da835098e39a34fd
safepoint-experiments;JMH_BENCHMARK_METHOD_FOUND;18;a828993eda77e10b8115fb76da835098e39a34fd
safepoint-experiments;JMH_LOOP_INSIDE_BENCHMARK;17;a828993eda77e10b8115fb76da835098e39a34fd
safepoint-experiments;JMH_UNSAFELOOP_INSIDE_BENCHMARK;11;a828993eda77e10b8115fb76da835098e39a34fd
safepoint-experiments;JMH_UNSINKED_VARIABLE;1;a828993eda77e10b8115fb76da835098e39a34fd
golo-jmh-benchmarks;JMH_BENCHMARK_METHOD_FOUND;92;5ba4036a0eeef1a24dcced9aec6baf224112157e
golo-jmh-benchmarks;JMH_BENCHMARKMODE_SINGLESHOT;1;5ba4036a0eeef1a24dcced9aec6baf224112157e
golo-jmh-benchmarks;JMH_UNSINKED_VARIABLE;8;5ba4036a0eeef1a24dcced9aec6baf224112157e
golo-jmh-benchmarks;JMH_LOOP_INSIDE_BENCHMARK;1;5ba4036a0eeef1a24dcced9aec6baf224112157e
viktor;JMH_DEAD_STORE_VARIABLE;1;39adbe7616be36d3aa394b7f759a089902ed851a
viktor;JMH_BENCHMARK_METHOD_FOUND;27;39adbe7616be36d3aa394b7f759a089902ed851a
viktor;JMH_LOOP_INSIDE_BENCHMARK;8;39adbe7616be36d3aa394b7f759a089902ed851a
viktor;JMH_UNSAFELOOP_INSIDE_BENCHMARK;6;39adbe7616be36d3aa394b7f759a089902ed851a
viktor;JMH_UNSINKED_VARIABLE;4;39adbe7616be36d3aa394b7f759a089902ed851a
prairie;JMH_BENCHMARK_METHOD_FOUND;23;39dd0c5a6e3e88f24d679bb66278691abd291eac
prairie;JMH_FIXTURE_USING_INVOCATION_SCOPE;32;39dd0c5a6e3e88f24d679bb66278691abd291eac
prairie;JMH_DEAD_STORE_VARIABLE;2;39dd0c5a6e3e88f24d679bb66278691abd291eac
lab-java8streamperformancebenchmark;JMH_DEAD_STORE_VARIABLE;17;911fb4dee4d715688c6192f8019d7526da28625d
lab-java8streamperformancebenchmark;JMH_BENCHMARK_METHOD_FOUND;64;911fb4dee4d715688c6192f8019d7526da28625d
lab-java8streamperformancebenchmark;JMH_LOOP_INSIDE_BENCHMARK;30;911fb4dee4d715688c6192f8019d7526da28625d
lab-java8streamperformancebenchmark;JMH_UNSINKED_VARIABLE;5;911fb4dee4d715688c6192f8019d7526da28625d
lab-java8streamperformancebenchmark;JMH_UNSAFELOOP_INSIDE_BENCHMARK;6;911fb4dee4d715688c6192f8019d7526da28625d
false-sharing-demo;JMH_BENCHMARK_METHOD_FOUND;4;28b11985b587beb2270e3ee237692854a1142573
invokedynamic-talk-code;JMH_BENCHMARK_METHOD_FOUND;7;7c33dd57795294057526413e4b4fcb93ca258c40
audio-recognition;JMH_DEAD_STORE_VARIABLE;1;16cbf2daa8ee12d87b6ca3a5f7fd33ee7880d2ba
audio-recognition;JMH_BENCHMARK_METHOD_FOUND;1;16cbf2daa8ee12d87b6ca3a5f7fd33ee7880d2ba
audio-recognition;JMH_IGNORED_STATIC_METHOD_RETURN;1;16cbf2daa8ee12d87b6ca3a5f7fd33ee7880d2ba
uploader;JMH_BENCHMARK_METHOD_FOUND;1;6d5b5dbfae2aaaad91e29dc6b6f9d713d9c652cd
uploader;JMH_DEAD_STORE_VARIABLE;4;6d5b5dbfae2aaaad91e29dc6b6f9d713d9c652cd
fast-rng-java;JMH_BENCHMARK_METHOD_FOUND;21;f98f0b6156aeab8f68e6ef4ba65b73a3f4799099
fast-rng-java;JMH_DEAD_STORE_VARIABLE;1;f98f0b6156aeab8f68e6ef4ba65b73a3f4799099
vertx-http-router;JMH_BENCHMARK_METHOD_FOUND;2;b54cfd48297b321d0c7aa3656c67a370f43eba57
disruptor_benchmark;JMH_BENCHMARK_METHOD_FOUND;16;ff37c7f5ccd94e847c0d00a3dc742c964a4c0158
disruptor_benchmark;JMH_LOOP_INSIDE_BENCHMARK;38;ff37c7f5ccd94e847c0d00a3dc742c964a4c0158
disruptor_benchmark;JMH_UNSINKED_VARIABLE;4;ff37c7f5ccd94e847c0d00a3dc742c964a4c0158
disruptor_benchmark;JMH_DEAD_STORE_VARIABLE;67;ff37c7f5ccd94e847c0d00a3dc742c964a4c0158
collections-m0e4;JMH_BENCHMARK_METHOD_FOUND;2;356e59ef5660e16ae07c716bed0c1aa49844a307
collections-m0e4;JMH_LOOP_INSIDE_BENCHMARK;2;356e59ef5660e16ae07c716bed0c1aa49844a307
collections-m0e4;JMH_UNSINKED_VARIABLE;2;356e59ef5660e16ae07c716bed0c1aa49844a307
collections-m0e4;JMH_DEAD_STORE_VARIABLE;34;356e59ef5660e16ae07c716bed0c1aa49844a307
to-array-benchmark;JMH_BENCHMARK_METHOD_FOUND;4;c65cb5cc39bce489ca5df47f4523946b122f72d2
dispatching;JMH_DEAD_STORE_VARIABLE;2;b2337d602078f96f8c634d6d5530d675afd09f99
dispatching;JMH_BENCHMARK_METHOD_FOUND;9;b2337d602078f96f8c634d6d5530d675afd09f99
risky;JMH_DEAD_STORE_VARIABLE;119;06997ec6e6da48a4e5aebc7f3c8ffebdeb2e93f5
risky;JMH_BENCHMARK_METHOD_FOUND;5;06997ec6e6da48a4e5aebc7f3c8ffebdeb2e93f5
risky;JMH_UNSINKED_VARIABLE;4;06997ec6e6da48a4e5aebc7f3c8ffebdeb2e93f5
memcached-java-clients-benchmark;JMH_BENCHMARK_METHOD_FOUND;12;eab082918ff9913e7712ba5a0c7ccb3debaff92c
mxcache;JMH_NOTFORKED_BENCHMARK;1;1990baba57d1393b573ba758f27251b9610d8fa4
flatbuffers-java-benchmark;JMH_BENCHMARK_METHOD_FOUND;13;e51df9e9eb2a50a60d9de06ce9bb25963d7d7e64
entity-essentials;JMH_DEAD_STORE_VARIABLE;71;4d4ad6060caa4f5694ac1566faf954a71f81eb9f
entity-essentials;JMH_BENCHMARK_METHOD_FOUND;4;4d4ad6060caa4f5694ac1566faf954a71f81eb9f
hasher;JMH_BENCHMARK_METHOD_FOUND;18;f988b7c0c9cc2a387982df5579bacd26020cc5b7
hasher;JMH_UNSINKED_VARIABLE;5;f988b7c0c9cc2a387982df5579bacd26020cc5b7
handlers;JMH_BENCHMARK_METHOD_FOUND;1;3bbbeb05fb131f53bc4f24f4f47c9628dca02fcb
handlers;JMH_LOOP_INSIDE_BENCHMARK;1;3bbbeb05fb131f53bc4f24f4f47c9628dca02fcb
benchmark-arraycopy;JMH_BENCHMARK_METHOD_FOUND;14;7266e7cd24e005fa015085d5a140718ae4d98064
benchmark-arraycopy;JMH_LOOP_INSIDE_BENCHMARK;7;7266e7cd24e005fa015085d5a140718ae4d98064
benchmark-arraycopy;JMH_NOTFORKED_BENCHMARK;2;7266e7cd24e005fa015085d5a140718ae4d98064
benchmark-arraycopy;JMH_UNSINKED_VARIABLE;2;7266e7cd24e005fa015085d5a140718ae4d98064
benchmark-arraycopy;JMH_DEAD_STORE_VARIABLE;54;7266e7cd24e005fa015085d5a140718ae4d98064
java-benchmarks;JMH_DEAD_STORE_VARIABLE;66;7699b35cc6505fc50ab09e4f8b7682697f2f2611
java-benchmarks;JMH_BENCHMARKMODE_SINGLESHOT;2;7699b35cc6505fc50ab09e4f8b7682697f2f2611
java-benchmarks;JMH_BENCHMARK_METHOD_FOUND;17;7699b35cc6505fc50ab09e4f8b7682697f2f2611
java-benchmarks;JMH_UNSINKED_VARIABLE;8;7699b35cc6505fc50ab09e4f8b7682697f2f2611
java-benchmarks;JMH_LOOP_INSIDE_BENCHMARK;30;7699b35cc6505fc50ab09e4f8b7682697f2f2611
java-benchmarks;JMH_UNSAFELOOP_INSIDE_BENCHMARK;9;7699b35cc6505fc50ab09e4f8b7682697f2f2611
microbenchmarks;JMH_BENCHMARK_METHOD_FOUND;67;575062f825ed294c44592a4880f4ab68e27a7505
microbenchmarks;JMH_LOOP_INSIDE_BENCHMARK;36;575062f825ed294c44592a4880f4ab68e27a7505
microbenchmarks;JMH_UNSAFELOOP_INSIDE_BENCHMARK;17;575062f825ed294c44592a4880f4ab68e27a7505
microbenchmarks;JMH_UNSINKED_VARIABLE;11;575062f825ed294c44592a4880f4ab68e27a7505
microbenchmarks;JMH_STATE_FINAL_PRIMITIVE;5;575062f825ed294c44592a4880f4ab68e27a7505
microbenchmarks;JMH_DEAD_STORE_VARIABLE;2;575062f825ed294c44592a4880f4ab68e27a7505
expire-threadlocal;JMH_BENCHMARK_METHOD_FOUND;6;23b32b740503de3a1bf8c97ad7b9f004fe440698
expire-threadlocal;JMH_IGNORED_STATIC_METHOD_RETURN;5;23b32b740503de3a1bf8c97ad7b9f004fe440698
expire-threadlocal;JMH_DEAD_STORE_VARIABLE;17;23b32b740503de3a1bf8c97ad7b9f004fe440698
bloomfilter;JMH_DEAD_STORE_VARIABLE;29;577f58f4021b92fb316ad91b892043db44433407
bloomfilter;JMH_BENCHMARK_METHOD_FOUND;11;577f58f4021b92fb316ad91b892043db44433407
bloomfilter;JMH_LOOP_INSIDE_BENCHMARK;11;577f58f4021b92fb316ad91b892043db44433407
